date,platform,source_name,metric_name,metric_value
2023-10-06,telegram,HomeFrontAlerts,telegram_total_views,21199083.0
2023-10-06,telegram,HostageFamilies,telegram_message_count,141.0
2023-10-06,telegram,HostageFamilies,telegram_total_views,9466615.0
2023-10-06,telegram,ILPoliticsChannel,telegram_message_count,230.0
2023-10-06,telegram,ILPoliticsChannel,telegram_total_views,15177674.0
2023-10-06,telegram,InternationalIsrael,telegram_message_count,276.0
2023-10-06,telegram,InternationalIsrael,telegram_total_views,17599256.0
2023-10-06,telegram,IsraelNewsLive,telegram_message_count,442.0
2023-10-06,telegram,IsraelNewsLive,telegram_total_views,27516856.0
2023-10-07,telegram,GazaUpdates,telegram_message_count,377.0
2023-10-07,telegram,GazaUpdates,telegram_total_views,25029204.0
2023-10-07,telegram,HomeFrontAlerts,telegram_message_count,321.0
2023-10-07,telegram,HomeFrontAlerts,telegram_total_views,20064194.0
2023-10-07,telegram,HostageFamilies,telegram_message_count,141.0
2023-10-07,telegram,HostageFamilies,telegram_total_views,9318338.0
2023-10-07,telegram,ILPoliticsChannel,telegram_message_count,250.0
2023-10-07,telegram,ILPoliticsChannel,telegram_total_views,15476359.0
2023-10-07,telegram,InternationalIsrael,telegram_message_count,263.0
2023-10-07,telegram,InternationalIsrael,telegram_total_views,17950223.0
2023-10-07,telegram,IsraelNewsLive,telegram_message_count,448.0
2023-10-07,telegram,IsraelNewsLive,telegram_total_views,27250754.0
2023-10-08,telegram,GazaUpdates,telegram_message_count,296.0
2023-10-08,telegram,GazaUpdates,telegram_total_views,13854184.0
2023-10-08,telegram,HomeFrontAlerts,telegram_message_count,224.0
2023-10-08,telegram,HomeFrontAlerts,telegram_total_views,10404387.0
2023-10-08,telegram,HostageFamilies,telegram_message_count,94.0
2023-10-08,telegram,HostageFamilies,telegram_total_views,3941911.0
2023-10-08,telegram,ILPoliticsChannel,telegram_message_count,160.0
2023-10-08,telegram,ILPoliticsChannel,telegram_total_views,8080349.0
2023-10-08,telegram,InternationalIsrael,telegram_message_count,201.0
2023-10-08,telegram,InternationalIsrael,telegram_total_views,8716341.0
2023-10-08,telegram,IsraelNewsLive,telegram_message_count,335.0
2023-10-08,telegram,IsraelNewsLive,telegram_total_views,14852444.0
2023-10-09,telegram,GazaUpdates,telegram_message_count,201.0
2023-10-09,telegram,GazaUpdates,telegram_total_views,6392196.0
2023-10-09,telegram,HomeFrontAlerts,telegram_message_count,155.0
2023-10-09,telegram,HomeFrontAlerts,telegram_total_views,4728062.0
2023-10-09,telegram,HostageFamilies,telegram_message_count,67.0
2023-10-09,telegram,HostageFamilies,telegram_total_views,1978727.0
2023-10-09,telegram,ILPoliticsChannel,telegram_message_count,113.0
2023-10-09,telegram,ILPoliticsChannel,telegram_total_views,3803835.0
2023-10-09,telegram,InternationalIsrael,telegram_message_count,145.0
2023-10-09,telegram,InternationalIsrael,telegram_total_views,4633327.0
2023-10-09,telegram,IsraelNewsLive,telegram_message_count,223.0
2023-10-09,telegram,IsraelNewsLive,telegram_total_views,7186996.0
2023-10-10,telegram,GazaUpdates,telegram_message_count,129.0
2023-10-10,telegram,GazaUpdates,telegram_total_views,3118571.0
2023-10-10,telegram,HomeFrontAlerts,telegram_message_count,98.0
2023-10-10,telegram,HomeFrontAlerts,telegram_total_views,2244019.0
2023-10-10,telegram,HostageFamilies,telegram_message_count,65.0
2023-10-10,telegram,HostageFamilies,telegram_total_views,1359954.0
2023-10-10,telegram,ILPoliticsChannel,telegram_message_count,80.0
2023-10-10,telegram,ILPoliticsChannel,telegram_total_views,1741924.0
2023-10-10,telegram,InternationalIsrael,telegram_message_count,90.0
2023-10-10,telegram,InternationalIsrael,telegram_total_views,1983799.0
2023-10-10,telegram,IsraelNewsLive,telegram_message_count,162.0
2023-10-10,telegram,IsraelNewsLive,telegram_total_views,3611832.0
2023-10-11,telegram,GazaUpdates,telegram_message_count,99.0
2023-10-11,telegram,GazaUpdates,telegram_total_views,1595694.0
2023-10-11,telegram,HomeFrontAlerts,telegram_message_count,93.0
2023-10-11,telegram,HomeFrontAlerts,telegram_total_views,1475703.0
2023-10-11,telegram,HostageFamilies,telegram_message_count,37.0
2023-10-11,telegram,HostageFamilies,telegram_total_views,593879.0
2023-10-11,telegram,ILPoliticsChannel,telegram_message_count,64.0
2023-10-11,telegram,ILPoliticsChannel,telegram_total_views,1004521.0
2023-10-11,telegram,InternationalIsrael,telegram_message_count,78.0
2023-10-11,telegram,InternationalIsrael,telegram_total_views,1252153.0
2023-10-11,telegram,IsraelNewsLive,telegram_message_count,117.0
2023-10-11,telegram,IsraelNewsLive,telegram_total_views,1967215.0
2023-10-12,telegram,GazaUpdates,telegram_message_count,67.0
2023-10-12,telegram,GazaUpdates,telegram_total_views,745228.0
2023-10-12,telegram,HomeFrontAlerts,telegram_message_count,55.0
2023-10-12,telegram,HomeFrontAlerts,telegram_total_views,640968.0
2023-10-12,telegram,HostageFamilies,telegram_message_count,21.0
2023-10-12,telegram,HostageFamilies,telegram_total_views,247414.0
2023-10-12,telegram,ILPoliticsChannel,telegram_message_count,43.0
2023-10-12,telegram,ILPoliticsChannel,telegram_total_views,494961.0
2023-10-12,telegram,InternationalIsrael,telegram_message_count,47.0
2023-10-12,telegram,InternationalIsrael,telegram_total_views,577629.0
2023-10-12,telegram,IsraelNewsLive,telegram_message_count,91.0
2023-10-12,telegram,IsraelNewsLive,telegram_total_views,1015853.0
2023-10-13,telegram,GazaUpdates,telegram_message_count,46.0
2023-10-13,telegram,GazaUpdates,telegram_total_views,444747.0
2023-10-13,telegram,HomeFrontAlerts,telegram_message_count,41.0
2023-10-13,telegram,HomeFrontAlerts,telegram_total_views,372641.0
2023-10-13,telegram,HostageFamilies,telegram_message_count,17.0
2023-10-13,telegram,HostageFamilies,telegram_total_views,137351.0
2023-10-13,telegram,ILPoliticsChannel,telegram_message_count,34.0
2023-10-13,telegram,ILPoliticsChannel,telegram_total_views,313096.0
2023-10-13,telegram,InternationalIsrael,telegram_message_count,27.0
2023-10-13,telegram,InternationalIsrael,telegram_total_views,235608.0
2023-10-13,telegram,IsraelNewsLive,telegram_message_count,41.0
2023-10-13,telegram,IsraelNewsLive,telegram_total_views,295092.0
2023-10-14,telegram,GazaUpdates,telegram_message_count,39.0
2023-10-14,telegram,GazaUpdates,telegram_total_views,199345.0
2023-10-14,telegram,HomeFrontAlerts,telegram_message_count,26.0
2023-10-14,telegram,HomeFrontAlerts,telegram_total_views,173176.0
2023-10-14,telegram,HostageFamilies,telegram_message_count,13.0
2023-10-14,telegram,HostageFamilies,telegram_total_views,70446.0
2023-10-14,telegram,ILPoliticsChannel,telegram_message_count,21.0
2023-10-14,telegram,ILPoliticsChannel,telegram_total_views,129811.0
2023-10-14,telegram,InternationalIsrael,telegram_message_count,30.0
2023-10-14,telegram,InternationalIsrael,telegram_total_views,166232.0
2023-10-14,telegram,IsraelNewsLive,telegram_message_count,34.0
2023-10-14,telegram,IsraelNewsLive,telegram_total_views,213501.0
2023-10-15,telegram,GazaUpdates,telegram_message_count,34.0
2023-10-15,telegram,GazaUpdates,telegram_total_views,164962.0
2023-10-15,telegram,HomeFrontAlerts,telegram_message_count,24.0
2023-10-15,telegram,HomeFrontAlerts,telegram_total_views,110078.0
2023-10-15,telegram,HostageFamilies,telegram_message_count,9.0
2023-10-15,telegram,HostageFamilies,telegram_total_views,37456.0
2023-10-15,telegram,ILPoliticsChannel,telegram_message_count,24.0
2023-10-15,telegram,ILPoliticsChannel,telegram_total_views,128581.0
2023-10-15,telegram,InternationalIsrael,telegram_message_count,24.0
2023-10-15,telegram,InternationalIsrael,telegram_total_views,112438.0
2023-10-15,telegram,IsraelNewsLive,telegram_message_count,24.0
2023-10-15,telegram,IsraelNewsLive,telegram_total_views,123192.0
2023-10-16,telegram,GazaUpdates,telegram_message_count,28.0
2023-10-16,telegram,GazaUpdates,telegram_total_views,144120.0
2023-10-16,telegram,HomeFrontAlerts,telegram_message_count,18.0
2023-10-16,telegram,HomeFrontAlerts,telegram_total_views,92647.0
2023-10-16,telegram,HostageFamilies,telegram_message_count,15.0
2023-10-16,telegram,HostageFamilies,telegram_total_views,52115.0
2023-10-16,telegram,ILPoliticsChannel,telegram_message_count,22.0
2023-10-16,telegram,ILPoliticsChannel,telegram_total_views,119872.0
2023-10-16,telegram,InternationalIsrael,telegram_message_count,19.0
2023-10-16,telegram,InternationalIsrael,telegram_total_views,79634.0
2023-10-16,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-10-16,telegram,IsraelNewsLive,telegram_total_views,126949.0
2023-10-17,telegram,GazaUpdates,telegram_message_count,24.0
2023-10-17,telegram,GazaUpdates,telegram_total_views,106643.0
2023-10-17,telegram,HomeFrontAlerts,telegram_message_count,20.0
2023-10-17,telegram,HomeFrontAlerts,telegram_total_views,101948.0
2023-10-17,telegram,HostageFamilies,telegram_message_count,12.0
2023-10-17,telegram,HostageFamilies,telegram_total_views,44333.0
2023-10-17,telegram,ILPoliticsChannel,telegram_message_count,15.0
2023-10-17,telegram,ILPoliticsChannel,telegram_total_views,70288.0
2023-10-17,telegram,InternationalIsrael,telegram_message_count,18.0
2023-10-17,telegram,InternationalIsrael,telegram_total_views,90260.0
2023-10-17,telegram,IsraelNewsLive,telegram_message_count,27.0
2023-10-17,telegram,IsraelNewsLive,telegram_total_views,109690.0
2023-10-18,telegram,GazaUpdates,telegram_message_count,22.0
2023-10-18,telegram,GazaUpdates,telegram_total_views,96289.0
2023-10-18,telegram,HomeFrontAlerts,telegram_message_count,25.0
2023-10-18,telegram,HomeFrontAlerts,telegram_total_views,111743.0
2023-10-18,telegram,HostageFamilies,telegram_message_count,11.0
2023-10-18,telegram,HostageFamilies,telegram_total_views,41691.0
2023-10-18,telegram,ILPoliticsChannel,telegram_message_count,19.0
2023-10-18,telegram,ILPoliticsChannel,telegram_total_views,80111.0
2023-10-18,telegram,InternationalIsrael,telegram_message_count,9.0
2023-10-18,telegram,InternationalIsrael,telegram_total_views,37469.0
2023-10-18,telegram,IsraelNewsLive,telegram_message_count,31.0
2023-10-18,telegram,IsraelNewsLive,telegram_total_views,148074.0
2023-10-19,telegram,GazaUpdates,telegram_message_count,27.0
2023-10-19,telegram,GazaUpdates,telegram_total_views,130346.0
2023-10-19,telegram,HomeFrontAlerts,telegram_message_count,23.0
2023-10-19,telegram,HomeFrontAlerts,telegram_total_views,106459.0
2023-10-19,telegram,HostageFamilies,telegram_message_count,13.0
2023-10-19,telegram,HostageFamilies,telegram_total_views,71784.0
2023-10-19,telegram,ILPoliticsChannel,telegram_message_count,17.0
2023-10-19,telegram,ILPoliticsChannel,telegram_total_views,84286.0
2023-10-19,telegram,InternationalIsrael,telegram_message_count,18.0
2023-10-19,telegram,InternationalIsrael,telegram_total_views,64837.0
2023-10-19,telegram,IsraelNewsLive,telegram_message_count,28.0
2023-10-19,telegram,IsraelNewsLive,telegram_total_views,128611.0
2023-10-20,telegram,GazaUpdates,telegram_message_count,26.0
2023-10-20,telegram,GazaUpdates,telegram_total_views,131012.0
2023-10-20,telegram,HomeFrontAlerts,telegram_message_count,22.0
2023-10-20,telegram,HomeFrontAlerts,telegram_total_views,111998.0
2023-10-20,telegram,HostageFamilies,telegram_message_count,14.0
2023-10-20,telegram,HostageFamilies,telegram_total_views,69903.0
2023-10-20,telegram,ILPoliticsChannel,telegram_message_count,19.0
2023-10-20,telegram,ILPoliticsChannel,telegram_total_views,72793.0
2023-10-20,telegram,InternationalIsrael,telegram_message_count,20.0
2023-10-20,telegram,InternationalIsrael,telegram_total_views,103676.0
2023-10-20,telegram,IsraelNewsLive,telegram_message_count,32.0
2023-10-20,telegram,IsraelNewsLive,telegram_total_views,126413.0
2023-10-21,telegram,GazaUpdates,telegram_message_count,37.0
2023-10-21,telegram,GazaUpdates,telegram_total_views,179383.0
2023-10-21,telegram,HomeFrontAlerts,telegram_message_count,18.0
2023-10-21,telegram,HomeFrontAlerts,telegram_total_views,86330.0
2023-10-21,telegram,HostageFamilies,telegram_message_count,12.0
2023-10-21,telegram,HostageFamilies,telegram_total_views,56538.0
2023-10-21,telegram,ILPoliticsChannel,telegram_message_count,13.0
2023-10-21,telegram,ILPoliticsChannel,telegram_total_views,50140.0
2023-10-21,telegram,InternationalIsrael,telegram_message_count,20.0
2023-10-21,telegram,InternationalIsrael,telegram_total_views,81807.0
2023-10-21,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-10-21,telegram,IsraelNewsLive,telegram_total_views,115485.0
2023-10-22,telegram,GazaUpdates,telegram_message_count,22.0
2023-10-22,telegram,GazaUpdates,telegram_total_views,101226.0
2023-10-22,telegram,HomeFrontAlerts,telegram_message_count,14.0
2023-10-22,telegram,HomeFrontAlerts,telegram_total_views,59818.0
2023-10-22,telegram,HostageFamilies,telegram_message_count,17.0
2023-10-22,telegram,HostageFamilies,telegram_total_views,68242.0
2023-10-22,telegram,ILPoliticsChannel,telegram_message_count,22.0
2023-10-22,telegram,ILPoliticsChannel,telegram_total_views,107702.0
2023-10-22,telegram,InternationalIsrael,telegram_message_count,15.0
2023-10-22,telegram,InternationalIsrael,telegram_total_views,60591.0
2023-10-22,telegram,IsraelNewsLive,telegram_message_count,36.0
2023-10-22,telegram,IsraelNewsLive,telegram_total_views,172363.0
2023-10-23,telegram,GazaUpdates,telegram_message_count,17.0
2023-10-23,telegram,GazaUpdates,telegram_total_views,93637.0
2023-10-23,telegram,HomeFrontAlerts,telegram_message_count,19.0
2023-10-23,telegram,HomeFrontAlerts,telegram_total_views,84423.0
2023-10-23,telegram,HostageFamilies,telegram_message_count,10.0
2023-10-23,telegram,HostageFamilies,telegram_total_views,37597.0
2023-10-23,telegram,ILPoliticsChannel,telegram_message_count,19.0
2023-10-23,telegram,ILPoliticsChannel,telegram_total_views,110555.0
2023-10-23,telegram,InternationalIsrael,telegram_message_count,20.0
2023-10-23,telegram,InternationalIsrael,telegram_total_views,82044.0
2023-10-23,telegram,IsraelNewsLive,telegram_message_count,36.0
2023-10-23,telegram,IsraelNewsLive,telegram_total_views,162667.0
2023-10-24,telegram,GazaUpdates,telegram_message_count,22.0
2023-10-24,telegram,GazaUpdates,telegram_total_views,95198.0
2023-10-24,telegram,HomeFrontAlerts,telegram_message_count,23.0
2023-10-24,telegram,HomeFrontAlerts,telegram_total_views,79147.0
2023-10-24,telegram,HostageFamilies,telegram_message_count,11.0
2023-10-24,telegram,HostageFamilies,telegram_total_views,54582.0
2023-10-24,telegram,ILPoliticsChannel,telegram_message_count,18.0
2023-10-24,telegram,ILPoliticsChannel,telegram_total_views,62666.0
2023-10-24,telegram,InternationalIsrael,telegram_message_count,16.0
2023-10-24,telegram,InternationalIsrael,telegram_total_views,72835.0
2023-10-24,telegram,IsraelNewsLive,telegram_message_count,32.0
2023-10-24,telegram,IsraelNewsLive,telegram_total_views,146630.0
2023-10-25,telegram,GazaUpdates,telegram_message_count,27.0
2023-10-25,telegram,GazaUpdates,telegram_total_views,133357.0
2023-10-25,telegram,HomeFrontAlerts,telegram_message_count,15.0
2023-10-25,telegram,HomeFrontAlerts,telegram_total_views,77619.0
2023-10-25,telegram,HostageFamilies,telegram_message_count,13.0
2023-10-25,telegram,HostageFamilies,telegram_total_views,54772.0
2023-10-25,telegram,ILPoliticsChannel,telegram_message_count,18.0
2023-10-25,telegram,ILPoliticsChannel,telegram_total_views,78249.0
2023-10-25,telegram,InternationalIsrael,telegram_message_count,17.0
2023-10-25,telegram,InternationalIsrael,telegram_total_views,86100.0
2023-10-25,telegram,IsraelNewsLive,telegram_message_count,45.0
2023-10-25,telegram,IsraelNewsLive,telegram_total_views,195206.0
2023-10-26,telegram,GazaUpdates,telegram_message_count,162.0
2023-10-26,telegram,GazaUpdates,telegram_total_views,4192859.0
2023-10-26,telegram,HomeFrontAlerts,telegram_message_count,108.0
2023-10-26,telegram,HomeFrontAlerts,telegram_total_views,2950237.0
2023-10-26,telegram,HostageFamilies,telegram_message_count,66.0
2023-10-26,telegram,HostageFamilies,telegram_total_views,1793639.0
2023-10-26,telegram,ILPoliticsChannel,telegram_message_count,94.0
2023-10-26,telegram,ILPoliticsChannel,telegram_total_views,2443501.0
2023-10-26,telegram,InternationalIsrael,telegram_message_count,107.0
2023-10-26,telegram,InternationalIsrael,telegram_total_views,2704199.0
2023-10-26,telegram,IsraelNewsLive,telegram_message_count,185.0
2023-10-26,telegram,IsraelNewsLive,telegram_total_views,4706994.0
2023-10-27,telegram,GazaUpdates,telegram_message_count,137.0
2023-10-27,telegram,GazaUpdates,telegram_total_views,3189932.0
2023-10-27,telegram,HomeFrontAlerts,telegram_message_count,111.0
2023-10-27,telegram,HomeFrontAlerts,telegram_total_views,2791031.0
2023-10-27,telegram,HostageFamilies,telegram_message_count,62.0
2023-10-27,telegram,HostageFamilies,telegram_total_views,1482047.0
2023-10-27,telegram,ILPoliticsChannel,telegram_message_count,92.0
2023-10-27,telegram,ILPoliticsChannel,telegram_total_views,2264078.0
2023-10-27,telegram,InternationalIsrael,telegram_message_count,107.0
2023-10-27,telegram,InternationalIsrael,telegram_total_views,2652521.0
2023-10-27,telegram,IsraelNewsLive,telegram_message_count,182.0
2023-10-27,telegram,IsraelNewsLive,telegram_total_views,4924632.0
2023-10-28,telegram,GazaUpdates,telegram_message_count,96.0
2023-10-28,telegram,GazaUpdates,telegram_total_views,1712152.0
2023-10-28,telegram,HomeFrontAlerts,telegram_message_count,92.0
2023-10-28,telegram,HomeFrontAlerts,telegram_total_views,1602060.0
2023-10-28,telegram,HostageFamilies,telegram_message_count,45.0
2023-10-28,telegram,HostageFamilies,telegram_total_views,704954.0
2023-10-28,telegram,ILPoliticsChannel,telegram_message_count,59.0
2023-10-28,telegram,ILPoliticsChannel,telegram_total_views,1108408.0
2023-10-28,telegram,InternationalIsrael,telegram_message_count,88.0
2023-10-28,telegram,InternationalIsrael,telegram_total_views,1606248.0
2023-10-28,telegram,IsraelNewsLive,telegram_message_count,116.0
2023-10-28,telegram,IsraelNewsLive,telegram_total_views,2046470.0
2023-10-29,telegram,GazaUpdates,telegram_message_count,58.0
2023-10-29,telegram,GazaUpdates,telegram_total_views,753226.0
2023-10-29,telegram,HomeFrontAlerts,telegram_message_count,67.0
2023-10-29,telegram,HomeFrontAlerts,telegram_total_views,781406.0
2023-10-29,telegram,HostageFamilies,telegram_message_count,35.0
2023-10-29,telegram,HostageFamilies,telegram_total_views,453386.0
2023-10-29,telegram,ILPoliticsChannel,telegram_message_count,48.0
2023-10-29,telegram,ILPoliticsChannel,telegram_total_views,632209.0
2023-10-29,telegram,InternationalIsrael,telegram_message_count,49.0
2023-10-29,telegram,InternationalIsrael,telegram_total_views,650686.0
2023-10-29,telegram,IsraelNewsLive,telegram_message_count,92.0
2023-10-29,telegram,IsraelNewsLive,telegram_total_views,1115223.0
2023-10-30,telegram,GazaUpdates,telegram_message_count,43.0
2023-10-30,telegram,GazaUpdates,telegram_total_views,420762.0
2023-10-30,telegram,HomeFrontAlerts,telegram_message_count,44.0
2023-10-30,telegram,HomeFrontAlerts,telegram_total_views,365987.0
2023-10-30,telegram,HostageFamilies,telegram_message_count,18.0
2023-10-30,telegram,HostageFamilies,telegram_total_views,126604.0
2023-10-30,telegram,ILPoliticsChannel,telegram_message_count,33.0
2023-10-30,telegram,ILPoliticsChannel,telegram_total_views,327407.0
2023-10-30,telegram,InternationalIsrael,telegram_message_count,38.0
2023-10-30,telegram,InternationalIsrael,telegram_total_views,330714.0
2023-10-30,telegram,IsraelNewsLive,telegram_message_count,63.0
2023-10-30,telegram,IsraelNewsLive,telegram_total_views,588197.0
2023-10-31,telegram,GazaUpdates,telegram_message_count,46.0
2023-10-31,telegram,GazaUpdates,telegram_total_views,318571.0
2023-10-31,telegram,HomeFrontAlerts,telegram_message_count,40.0
2023-10-31,telegram,HomeFrontAlerts,telegram_total_views,265433.0
2023-10-31,telegram,HostageFamilies,telegram_message_count,17.0
2023-10-31,telegram,HostageFamilies,telegram_total_views,122488.0
2023-10-31,telegram,ILPoliticsChannel,telegram_message_count,15.0
2023-10-31,telegram,ILPoliticsChannel,telegram_total_views,86421.0
2023-10-31,telegram,InternationalIsrael,telegram_message_count,38.0
2023-10-31,telegram,InternationalIsrael,telegram_total_views,283111.0
2023-10-31,telegram,IsraelNewsLive,telegram_message_count,44.0
2023-10-31,telegram,IsraelNewsLive,telegram_total_views,329685.0
2023-11-01,telegram,GazaUpdates,telegram_message_count,29.0
2023-11-01,telegram,GazaUpdates,telegram_total_views,134191.0
2023-11-01,telegram,HomeFrontAlerts,telegram_message_count,26.0
2023-11-01,telegram,HomeFrontAlerts,telegram_total_views,123076.0
2023-11-01,telegram,HostageFamilies,telegram_message_count,10.0
2023-11-01,telegram,HostageFamilies,telegram_total_views,40224.0
2023-11-01,telegram,ILPoliticsChannel,telegram_message_count,18.0
2023-11-01,telegram,ILPoliticsChannel,telegram_total_views,75067.0
2023-11-01,telegram,InternationalIsrael,telegram_message_count,18.0
2023-11-01,telegram,InternationalIsrael,telegram_total_views,79548.0
2023-11-01,telegram,IsraelNewsLive,telegram_message_count,33.0
2023-11-01,telegram,IsraelNewsLive,telegram_total_views,128280.0
2023-11-02,telegram,GazaUpdates,telegram_message_count,29.0
2023-11-02,telegram,GazaUpdates,telegram_total_views,133486.0
2023-11-02,telegram,HomeFrontAlerts,telegram_message_count,26.0
2023-11-02,telegram,HomeFrontAlerts,telegram_total_views,106926.0
2023-11-02,telegram,HostageFamilies,telegram_message_count,13.0
2023-11-02,telegram,HostageFamilies,telegram_total_views,59973.0
2023-11-02,telegram,ILPoliticsChannel,telegram_message_count,14.0
2023-11-02,telegram,ILPoliticsChannel,telegram_total_views,57694.0
2023-11-02,telegram,InternationalIsrael,telegram_message_count,33.0
2023-11-02,telegram,InternationalIsrael,telegram_total_views,113834.0
2023-11-02,telegram,IsraelNewsLive,telegram_message_count,30.0
2023-11-02,telegram,IsraelNewsLive,telegram_total_views,151391.0
2023-11-03,telegram,GazaUpdates,telegram_message_count,35.0
2023-11-03,telegram,GazaUpdates,telegram_total_views,166243.0
2023-11-03,telegram,HomeFrontAlerts,telegram_message_count,30.0
2023-11-03,telegram,HomeFrontAlerts,telegram_total_views,167577.0
2023-11-03,telegram,HostageFamilies,telegram_message_count,13.0
2023-11-03,telegram,HostageFamilies,telegram_total_views,54977.0
2023-11-03,telegram,ILPoliticsChannel,telegram_message_count,21.0
2023-11-03,telegram,ILPoliticsChannel,telegram_total_views,83655.0
2023-11-03,telegram,InternationalIsrael,telegram_message_count,13.0
2023-11-03,telegram,InternationalIsrael,telegram_total_views,58586.0
2023-11-03,telegram,IsraelNewsLive,telegram_message_count,22.0
2023-11-03,telegram,IsraelNewsLive,telegram_total_views,102198.0
2023-11-04,telegram,GazaUpdates,telegram_message_count,30.0
2023-11-04,telegram,GazaUpdates,telegram_total_views,98407.0
2023-11-04,telegram,HomeFrontAlerts,telegram_message_count,17.0
2023-11-04,telegram,HomeFrontAlerts,telegram_total_views,82347.0
2023-11-04,telegram,HostageFamilies,telegram_message_count,8.0
2023-11-04,telegram,HostageFamilies,telegram_total_views,40657.0
2023-11-04,telegram,ILPoliticsChannel,telegram_message_count,18.0
2023-11-04,telegram,ILPoliticsChannel,telegram_total_views,83350.0
2023-11-04,telegram,InternationalIsrael,telegram_message_count,20.0
2023-11-04,telegram,InternationalIsrael,telegram_total_views,74192.0
2023-11-04,telegram,IsraelNewsLive,telegram_message_count,37.0
2023-11-04,telegram,IsraelNewsLive,telegram_total_views,183737.0
2023-11-05,telegram,GazaUpdates,telegram_message_count,34.0
2023-11-05,telegram,GazaUpdates,telegram_total_views,118470.0
2023-11-05,telegram,HomeFrontAlerts,telegram_message_count,33.0
2023-11-05,telegram,HomeFrontAlerts,telegram_total_views,174580.0
2023-11-05,telegram,HostageFamilies,telegram_message_count,8.0
2023-11-05,telegram,HostageFamilies,telegram_total_views,35676.0
2023-11-05,telegram,ILPoliticsChannel,telegram_message_count,10.0
2023-11-05,telegram,ILPoliticsChannel,telegram_total_views,48006.0
2023-11-05,telegram,InternationalIsrael,telegram_message_count,29.0
2023-11-05,telegram,InternationalIsrael,telegram_total_views,125843.0
2023-11-05,telegram,IsraelNewsLive,telegram_message_count,32.0
2023-11-05,telegram,IsraelNewsLive,telegram_total_views,158753.0
2023-11-06,telegram,GazaUpdates,telegram_message_count,34.0
2023-11-06,telegram,GazaUpdates,telegram_total_views,141688.0
2023-11-06,telegram,HomeFrontAlerts,telegram_message_count,16.0
2023-11-06,telegram,HomeFrontAlerts,telegram_total_views,76941.0
2023-11-06,telegram,HostageFamilies,telegram_message_count,12.0
2023-11-06,telegram,HostageFamilies,telegram_total_views,51675.0
2023-11-06,telegram,ILPoliticsChannel,telegram_message_count,14.0
2023-11-06,telegram,ILPoliticsChannel,telegram_total_views,53465.0
2023-11-06,telegram,InternationalIsrael,telegram_message_count,21.0
2023-11-06,telegram,InternationalIsrael,telegram_total_views,100461.0
2023-11-06,telegram,IsraelNewsLive,telegram_message_count,25.0
2023-11-06,telegram,IsraelNewsLive,telegram_total_views,118892.0
2023-11-07,telegram,GazaUpdates,telegram_message_count,20.0
2023-11-07,telegram,GazaUpdates,telegram_total_views,108106.0
2023-11-07,telegram,HomeFrontAlerts,telegram_message_count,23.0
2023-11-07,telegram,HomeFrontAlerts,telegram_total_views,131170.0
2023-11-07,telegram,HostageFamilies,telegram_message_count,12.0
2023-11-07,telegram,HostageFamilies,telegram_total_views,74624.0
2023-11-07,telegram,ILPoliticsChannel,telegram_message_count,17.0
2023-11-07,telegram,ILPoliticsChannel,telegram_total_views,77128.0
2023-11-07,telegram,InternationalIsrael,telegram_message_count,19.0
2023-11-07,telegram,InternationalIsrael,telegram_total_views,76787.0
2023-11-07,telegram,IsraelNewsLive,telegram_message_count,38.0
2023-11-07,telegram,IsraelNewsLive,telegram_total_views,173920.0
2023-11-08,telegram,GazaUpdates,telegram_message_count,26.0
2023-11-08,telegram,GazaUpdates,telegram_total_views,122574.0
2023-11-08,telegram,HomeFrontAlerts,telegram_message_count,25.0
2023-11-08,telegram,HomeFrontAlerts,telegram_total_views,118795.0
2023-11-08,telegram,HostageFamilies,telegram_message_count,18.0
2023-11-08,telegram,HostageFamilies,telegram_total_views,73747.0
2023-11-08,telegram,ILPoliticsChannel,telegram_message_count,12.0
2023-11-08,telegram,ILPoliticsChannel,telegram_total_views,38812.0
2023-11-08,telegram,InternationalIsrael,telegram_message_count,16.0
2023-11-08,telegram,InternationalIsrael,telegram_total_views,78422.0
2023-11-08,telegram,IsraelNewsLive,telegram_message_count,32.0
2023-11-08,telegram,IsraelNewsLive,telegram_total_views,127272.0
2023-11-09,telegram,GazaUpdates,telegram_message_count,26.0
2023-11-09,telegram,GazaUpdates,telegram_total_views,121723.0
2023-11-09,telegram,HomeFrontAlerts,telegram_message_count,24.0
2023-11-09,telegram,HomeFrontAlerts,telegram_total_views,105107.0
2023-11-09,telegram,HostageFamilies,telegram_message_count,8.0
2023-11-09,telegram,HostageFamilies,telegram_total_views,39259.0
2023-11-09,telegram,ILPoliticsChannel,telegram_message_count,9.0
2023-11-09,telegram,ILPoliticsChannel,telegram_total_views,42000.0
2023-11-09,telegram,InternationalIsrael,telegram_message_count,20.0
2023-11-09,telegram,InternationalIsrael,telegram_total_views,90225.0
2023-11-09,telegram,IsraelNewsLive,telegram_message_count,29.0
2023-11-09,telegram,IsraelNewsLive,telegram_total_views,156017.0
2023-11-10,telegram,GazaUpdates,telegram_message_count,22.0
2023-11-10,telegram,GazaUpdates,telegram_total_views,92201.0
2023-11-10,telegram,HomeFrontAlerts,telegram_message_count,22.0
2023-11-10,telegram,HomeFrontAlerts,telegram_total_views,85423.0
2023-11-10,telegram,HostageFamilies,telegram_message_count,5.0
